db_id	disease_name	gene_symbol	pmid
98889	Bilateral perisylvian polymicrogyria	PI4KA	25855803[PMID]
98890	Early-onset X-linked optic atrophy	OPA2	
98892	Periventricular nodular heterotopia	ARFGEF2	14647276[PMID]_25160555[PMID]
98892	Periventricular nodular heterotopia	FLNA	20301392[PMID]
98892	Periventricular nodular heterotopia	ERMARD	24056535[PMID]
98892	Periventricular nodular heterotopia	NEDD4L	27694961[PMID]
98892	Periventricular nodular heterotopia	TMTC3	28973161[PMID]
98892	Periventricular nodular heterotopia	ARF1	28868155[PMID]
98892	Periventricular nodular heterotopia	MAP1B	29738522[PMID]
98912	Late-onset distal myopathy, Markesbery-Griggs type	LDB3	20809097[PMID]
98911	Distal myotilinopathy	MYOT	15111675[PMID]_16793270[PMID]_21361873[PMID]
98914	Presynaptic congenital myasthenic syndromes	CHAT	20301347[PMID]
98914	Presynaptic congenital myasthenic syndromes	AGRN	22205389[PMID]_19631309[PMID]_20301347[PMID]
98914	Presynaptic congenital myasthenic syndromes	SLC25A1	
98914	Presynaptic congenital myasthenic syndromes	SNAP25	25381298[PMID]_25792100[PMID]
98914	Presynaptic congenital myasthenic syndromes	SYT2	25192047[PMID]
98914	Presynaptic congenital myasthenic syndromes	MYO9A	27259756[PMID]
98914	Presynaptic congenital myasthenic syndromes	SLC5A7	27569547[PMID]
98914	Presynaptic congenital myasthenic syndromes	VAMP1	28253535[PMID]
98914	Presynaptic congenital myasthenic syndromes	SLC18A3	27590285[PMID]
98914	Presynaptic congenital myasthenic syndromes	COL13A1	26626625[PMID]
98913	Postsynaptic congenital myasthenic syndromes	RAPSN	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	SCN4A	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNA1	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNA1	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNB1	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNB1	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRND	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRND	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNE	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	CHRNE	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	DOK7	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	MUSK	20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	LRP4	24234652[PMID]
98913	Postsynaptic congenital myasthenic syndromes	AGRN	22205389[PMID]_19631309[PMID]_20301347[PMID]
98913	Postsynaptic congenital myasthenic syndromes	AK9	27966543[PMID]
98913	Postsynaptic congenital myasthenic syndromes	COL13A1	26626625[PMID]
98916	Acute inflammatory demyelinating polyradiculoneuropathy	PMP22	12439896[PMID]
98915	Synaptic congenital myasthenic syndromes	COLQ	20301347[PMID]
98915	Synaptic congenital myasthenic syndromes	LAMB2	19251977[PMID]_25792100[PMID]
98904	Congenital myopathy with excess of thin filaments	ACTA1	10508519[PMID]
98905	Congenital multicore myopathy with external ophthalmoplegia	RYR1	20301467[PMID]_12719381[PMID]_16380615[PMID]
98908	Neutral lipid storage myopathy	PNPLA2	17187067[PMID]
98907	Neutral lipid storage disease with ichthyosis	ABHD5	18606822[PMID]
98909	Desminopathy	DES	11668632[PMID]
98933	Multiple system atrophy, parkinsonian type	COQ2	23758206[PMID]
98934	Huntington disease-like 2	JPH3	
98920	Spinal muscular atrophy with respiratory distress type 1	IGHMBP2	11528396[PMID]
98942	Coloboma of choroid and retina	ACTG1	28493397[PMID]
98942	Coloboma of choroid and retina	FZD5	26908622[PMID]
98942	Coloboma of choroid and retina	SALL2	24412933[PMID]
98942	Coloboma of choroid and retina	ABCB6	22226084[PMID]
98942	Coloboma of choroid and retina	PAX6	12721955[PMID]_16604056[PMID]
98938	Colobomatous microphthalmia	SHH	12503095[PMID]
98938	Colobomatous microphthalmia	STRA6	21901792[PMID]
98938	Colobomatous microphthalmia	VSX2	15257456[PMID]
98938	Colobomatous microphthalmia	GDF6	19864492[PMID]
98938	Colobomatous microphthalmia	GDF3	19864492[PMID]
98938	Colobomatous microphthalmia	ABCB6	22226084[PMID]
98938	Colobomatous microphthalmia	TENM3	22766609[PMID]
98938	Colobomatous microphthalmia	RBP4	25910211[PMID]
98938	Colobomatous microphthalmia	PORCN	33111437[PMID]
98949	Complete cryptophthalmia	FREM2	29688405[PMID]
98947	Coloboma of optic disc	FZD5	26908622[PMID]
98947	Coloboma of optic disc	SALL2	24412933[PMID]
98947	Coloboma of optic disc	ABCB6	22226084[PMID]
98947	Coloboma of optic disc	PAX6	12721955[PMID]_16604056[PMID]
98945	Coloboma of macula	FZD5	26908622[PMID]
98945	Coloboma of macula	SALL2	24412933[PMID]
98945	Coloboma of macula	ABCB6	22226084[PMID]
98945	Coloboma of macula	PAX6	12721955[PMID]_16604056[PMID]
98946	Coloboma of eyelid	FZD5	26908622[PMID]
98946	Coloboma of eyelid	SALL2	24412933[PMID]
98946	Coloboma of eyelid	ABCB6	22226084[PMID]
98946	Coloboma of eyelid	PAX6	12721955[PMID]_16604056[PMID]
98943	Coloboma of eye lens	FZD5	26908622[PMID]
98943	Coloboma of eye lens	SALL2	24412933[PMID]
98943	Coloboma of eye lens	ABCB6	22226084[PMID]
98943	Coloboma of eye lens	PAX6	12721955[PMID]_16604056[PMID]
98944	Coloboma of iris	ACTG1	28493397[PMID]
98944	Coloboma of iris	FZD5	26908622[PMID]
98944	Coloboma of iris	SALL2	24412933[PMID]
98944	Coloboma of iris	ABCB6	22226084[PMID]
98944	Coloboma of iris	PAX6	12721955[PMID]_16604056[PMID]
98957	Gelatinous drop-like corneal dystrophy	TACSTD2	20454699[PMID]
98956	Epithelial basement membrane dystrophy	TGFBI	16652336[PMID]
98954	Meesmann corneal dystrophy	KRT12	9171831[PMID]
98954	Meesmann corneal dystrophy	KRT3	9171831[PMID]
98964	Lattice corneal dystrophy type I	TGFBI	12770961[PMID]
98963	Granular corneal dystrophy type II	TGFBI	22815629[PMID]
98962	Granular corneal dystrophy type I	TGFBI	21264234[PMID]
98961	Reis-Bücklers corneal dystrophy	TGFBI	20360992[PMID]
98960	Thiel-Behnke corneal dystrophy	TGFBI	26464103[PMID]
98973	Posterior polymorphous corneal dystrophy	VSX1	11978762[PMID]
98973	Posterior polymorphous corneal dystrophy	ZEB1	23807282[PMID]_25441224[PMID]
98973	Posterior polymorphous corneal dystrophy	COL8A2	11689488[PMID]
98973	Posterior polymorphous corneal dystrophy	OVOL2	26749309[PMID]
98973	Posterior polymorphous corneal dystrophy	GRHL2	29499165[PMID]
98974	Fuchs endothelial corneal dystrophy	SLC4A11	20848555[PMID]
98974	Fuchs endothelial corneal dystrophy	ZEB1	20036349[PMID]
98974	Fuchs endothelial corneal dystrophy	COL8A2	18464802[PMID]
98974	Fuchs endothelial corneal dystrophy	TCF4	23185296[PMID]
98974	Fuchs endothelial corneal dystrophy	AGBL1	24094747[PMID]
98967	Schnyder corneal dystrophy	UBIAD1	23169578[PMID]_22065921[PMID]
98969	Macular corneal dystrophy	CHST6	11017086[PMID]_19365571[PMID]
98970	Fleck corneal dystrophy	PIKFYVE	22065932[PMID]_26396486[PMID]
98975	Congenital hereditary endothelial dystrophy type I	OVOL2	26749309[PMID]
98976	Congenital glaucoma	CYP1B1	21730848[PMID]
98976	Congenital glaucoma	MYOC	21730848[PMID]_15733270[PMID]_21168818[PMID]
98976	Congenital glaucoma	LTBP2	19361779[PMID]
98976	Congenital glaucoma	TEK	27270174[PMID]
98977	Juvenile glaucoma	CYP1B1	19643970[PMID]_22878448[PMID]
98977	Juvenile glaucoma	MYOC	21730848[PMID]
98978	Axenfeld anomaly	PITX2	19513095[PMID]_24433355[PMID]
98978	Axenfeld anomaly	FOXC1	9620769[PMID]_11170889[PMID]
98988	Early-onset anterior polar cataract	CRYAA	22065922[PMID]
98988	Early-onset anterior polar cataract	CRYBB3	23508780[PMID]
98988	Early-onset anterior polar cataract	CRYGB	23288985[PMID]
98988	Early-onset anterior polar cataract	CRYBA2	23508780[PMID]
98990	Coralliform cataract	CRYGD	21552497[PMID]_18334953[PMID]
98989	Cerulean cataract	CRYBB2	9158139[PMID]_19321936[PMID]
98989	Cerulean cataract	CRYGD	12676897[PMID]
98989	Cerulean cataract	MIP	21850180[PMID]
98989	Cerulean cataract	MAF	16470690[PMID]
98984	Pulverulent cataract	BFSP2	24654948[PMID]
98984	Pulverulent cataract	CRYBB2	10634616[PMID]
98984	Pulverulent cataract	CRYGC	10914683[PMID]_23954869[PMID]
98984	Pulverulent cataract	CRYGD	21866214[PMID]
98984	Pulverulent cataract	GJA3	22876138[PMID]
98984	Pulverulent cataract	GJA8	18006672[PMID]
98984	Pulverulent cataract	CRYBB1	22267527[PMID]_19461930[PMID]_12360425[PMID]
98984	Pulverulent cataract	MAF	11772997[PMID]_12642301[PMID]
98984	Pulverulent cataract	VIM	19126778[PMID]
98985	Early-onset sutural cataract	BFSP2	17200662[PMID]
98985	Early-onset sutural cataract	CRYBA1	9788845[PMID]
98985	Early-onset sutural cataract	CRYBB2	11424921[PMID]
98985	Early-onset sutural cataract	GJA8	18587493[PMID]
98985	Early-onset sutural cataract	MIP	20361015[PMID]_24405844[PMID]
98985	Early-onset sutural cataract	CRYGS	18587492[PMID]_16141006[PMID]
98991	Early-onset nuclear cataract	WFS1	23531866[PMID]
98991	Early-onset nuclear cataract	CRYAA	19390652[PMID]_24074001[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	CRYAB	19597569[PMID]_24384146[PMID]_26622071[PMID]
98991	Early-onset nuclear cataract	CRYBA1	21686330[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	CRYBB2	19649175[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	CRYBB3	23508780[PMID]_15914629[PMID]
98991	Early-onset nuclear cataract	CRYGC	18618005[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	CRYGD	21031598[PMID]_26147294[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	GJA3	16234473[PMID]_20431721[PMID]_21552498[PMID]
98991	Early-onset nuclear cataract	GJA8	14627691[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	MIP	21245956[PMID]_21647270[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	CRYBB1	18432316[PMID]_17460281[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	NHS	19414485[PMID]_24968223[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	BFSP1	24379646[PMID]
98991	Early-onset nuclear cataract	EPHA2	24014202[PMID]
98991	Early-onset nuclear cataract	FYCO1	21636066[PMID]_24384146[PMID]
98991	Early-onset nuclear cataract	UNC45B	24549050[PMID]
98991	Early-onset nuclear cataract	CRYBA2	23508780[PMID]
98994	Total early-onset cataract	CRYAA	16862070[PMID]
98994	Total early-onset cataract	CRYBB2	21031021[PMID]
98994	Total early-onset cataract	GJA8	17601931[PMID]
98994	Total early-onset cataract	HSF4	15277496[PMID]_16876512[PMID]
98994	Total early-onset cataract	MIP	17893667[PMID]
98994	Total early-onset cataract	NHS	
98994	Total early-onset cataract	LIM2	18596884[PMID]
98994	Total early-onset cataract	EPHA2	19306328[PMID]
98994	Total early-onset cataract	FYCO1	26622071[PMID]
98994	Total early-onset cataract	AGK	22415731[PMID]_26622071[PMID]
98994	Total early-onset cataract	CRYGB	23288985[PMID]
98994	Total early-onset cataract	GCNT2	21761136[PMID]_26622071[PMID]
98994	Total early-onset cataract	LSS	262003412[PMID]
98994	Total early-onset cataract	LEMD2	26788539[PMID]
98994	Total early-onset cataract	DNMBP	30290152[PMID]
98994	Total early-onset cataract	SIPA1L3	25804400[PMID]
98993	Early-onset posterior polar cataract	PITX3	16636655[PMID]_21633712[PMID]
98993	Early-onset posterior polar cataract	CRYAB	16877416[PMID]_25195561[PMID]
98993	Early-onset posterior polar cataract	CRYBA1	20142846[PMID]
98993	Early-onset posterior polar cataract	GJA3	21031021[PMID]
98993	Early-onset posterior polar cataract	MIP	25803033[PMID]
98993	Early-onset posterior polar cataract	CHMP4B	17701905[PMID]
98993	Early-onset posterior polar cataract	EPHA2	19306328[PMID]_23447127[PMID]
98993	Early-onset posterior polar cataract	PANK4	30585370[PMID]
99001	Butterfly-shaped pigment dystrophy	PRPH2	8485574[PMID]
99001	Butterfly-shaped pigment dystrophy	OTX2	25293953[PMID]
99001	Butterfly-shaped pigment dystrophy	CTNNA1	26691986[PMID]
99002	Reticular dystrophy of the retinal pigment epithelium	RCBTB1	27486781[PMID]
99000	Adult-onset foveomacular vitelliform dystrophy	PRPH2	9338584[PMID]_10854112[PMID]
99000	Adult-onset foveomacular vitelliform dystrophy	BEST1	10854112[PMID]
99000	Adult-onset foveomacular vitelliform dystrophy	IMPG2	25085631[PMID]
99000	Adult-onset foveomacular vitelliform dystrophy	IMPG1	23993198[PMID]
99003	Multifocal pattern dystrophy simulating fundus flavimaculatus	PRPH2	17504850[PMID]
99013	Spastic paraplegia type 7	SPG7	17646629[PMID]_20301286[PMID]
99014	X-linked Charcot-Marie-Tooth disease type 5	PRPS1	20301731[PMID]
99015	Spastic paraplegia type 2	PLP1	20301361[PMID]
99027	Adult-onset autosomal dominant leukodystrophy	LMNB1	24501781[PMID]_23649844[PMID]
586130	Sporadic fatal insomnia	PRNP	30048013[PMID]_28838666[PMID]
99042	Congenitally uncorrected transposition of the great arteries with coarctation	CFC1	11799476[PMID]
98676	Autosomal recessive isolated optic atrophy	YME1L1	27495975[PMID]
98676	Autosomal recessive isolated optic atrophy	ACO2	25351951[PMID]
98676	Autosomal recessive isolated optic atrophy	RTN4IP1	26593267[PMID]
98676	Autosomal recessive isolated optic atrophy	MCAT	31915829[PMID]
98673	Autosomal dominant optic atrophy, classic form	OPA1	20301426[PMID]
98673	Autosomal dominant optic atrophy, classic form	DNM1L	28969390[PMID]
98619	Rare isolated myopia	SCO2	23643385[PMID]
98619	Rare isolated myopia	P3H2	21885030[PMID]
98619	Rare isolated myopia	LRPAP1	23830514[PMID]
98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	UBE3A	22670133[PMID]_24876791[PMID]_25212744[PMID]_20301323[PMID]
98794	Angelman syndrome due to maternal 15q11q13 deletion	UBE3A	22670133[PMID]_24876791[PMID]_25212744[PMID]_20301323[PMID]
98794	Angelman syndrome due to maternal 15q11q13 deletion	OCA2	10905897[PMID]_20301323[PMID]
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	HBA2	
98791	Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16	HBA1	
98806	Primary dystonia, DYT6 type	THAP1	20301334[PMID]
98805	Primary dystonia, DYT4 type	TUBB4A	
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CHRNA4	7550350[PMID]_20301348[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CHRNA2	16826524[PMID]_20301348[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CHRNB2	11062464[PMID]_20301348[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	KCNT1	23086396[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	DEPDC5	23542697[PMID]_23542701[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CRH	16222669[PMID]_20301348[PMID]
98784	Autosomal dominant nocturnal frontal lobe epilepsy	CABP4	29108277[PMID]
98764	Spinocerebellar ataxia type 27	FGF14	
98763	Spinocerebellar ataxia type 14	PRKCG	
98766	Spinocerebellar ataxia type 5	SPTBN2	20301317[PMID]
98765	Spinocerebellar ataxia type 4	PLEKHG4	21267591[PMID]_18293026[PMID]_20301317[PMID]
98760	Spinocerebellar ataxia type 8	ATXN8	
98760	Spinocerebellar ataxia type 8	ATXN8OS	
98759	Spinocerebellar ataxia type 17	TBP	
98762	Spinocerebellar ataxia type 12	PPP2R2B	
98761	Spinocerebellar ataxia type 10	ATXN10	
98772	Spinocerebellar ataxia type 19/22	KCND3	22890214[PMID]
98771	Spinocerebellar ataxia type 18	IFRD1	
98773	Spinocerebellar ataxia type 21	TMEM240	25070513[PMID]
98768	Spinocerebellar ataxia type 13	KCNC3	
98767	Spinocerebellar ataxia type 11	TTBK2	20301317[PMID]
98769	Spinocerebellar ataxia type 15/16	ITPR1	
580940	QRICH1-related intellectual disability-chondrodysplasia syndrome	QRICH1	28692176[PMID]_30281152[PMID]
580933	Lethal brain and heart developmental defects	SIRT6	29555651[PMID]
98755	Spinocerebellar ataxia type 1	ATXN1	
98756	Spinocerebellar ataxia type 2	ATXN2	
98758	Spinocerebellar ataxia type 6	CACNA1A	20301317[PMID]
98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	SNRPN	20301505[PMID]
98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	MAGEL2	20301505[PMID]
98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	NDN	20301505[PMID]
98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	OCA2	20301505[PMID]
575553	Cathepsin A-related arteriopathy-strokes-leukoencephalopathy	CTSA	31177426[PMID]
576349	NLRC4-related familial cold autoinflammatory syndrome	NLRC4	25385754[PMID]_31953710[PMID]_28957823[PMID]_29247997[PMID]_29496273[PMID]
576283	SATB2-associated syndrome due to a pathogenic variant	SATB2	29023086[PMID]_31021519[PMID]
574957	Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial JAK1 deficiency	JAK1	30264912[PMID]
574918	Predisposition to severe viral infection due to IRF7 deficiency	IRF7	25814066[PMID]
572385	Brachydactyly type B1	ROR2	24954533[PMID]_18554391[PMID]
572361	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	FOXL2	30029625[PMID]_31823134[PMID]
572428	Infantile-onset pulmonary alveolar proteinosis-hypogammaglobulinemia	OAS1	29455859[PMID]_31953170[PMID]
98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	GGCX	16720838[PMID]
98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	VKORC1	14765194[PMID]
572543	RFVT2-related riboflavin transporter deficiency	SLC52A2	26973221[PMID]_30793323[PMID]
572550	RFVT3-related riboflavin transporter deficiency	SLC52A3	26973221[PMID]_30793323[PMID]
572773	Microcephaly-short stature-limb abnormalities syndrome	DONSON	28191891[PMID]_28630177[PMID]_31191207[PMID]_31320746[PMID]
572798	WARS2-related combined oxidative phosphorylation defect	WARS2	28236339[PMID]_29783990[PMID]
572768	Microcephaly-micromelia syndrome	DONSON	28191891[PMID]_28630177[PMID]_31191207[PMID]_31320746[PMID]
572013	Posterior-predominant lissencephaly-broad flat pons and medulla-midline crossing defects syndrome	MACF1	30471716[PMID]_24507697[PMID]_24932993[PMID]
572333	Blepharophimosis-ptosis-epicanthus inversus syndrome plus	FOXL2	21934608[PMID]_25032695[PMID]_24725350[PMID]
572354	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	FOXL2	30029625[PMID]_31823134[PMID]
570491	QRSL1-related combined oxidative phosphorylation defect	QRSL1	30237576[PMID]_30283131[PMID]
570422	Galactose mutarotase deficiency	GALM	30451973[PMID]
104077	Myopathic intestinal pseudoobstruction	ACTG2	24591628[PMID]
103918	Tropical pancreatitis	SPINK1	12360463[PMID]_12011155[PMID]
103918	Tropical pancreatitis	CTRC	22580415[PMID]_19404200[PMID]
103908	Congenital sodium diarrhea	GUCY2C	25994218[PMID]
103908	Congenital sodium diarrhea	SLC9A3	26358773[PMID]
103909	Trehalase deficiency	TREH	
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	RUNX1	19357394[PMID]
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	FLT3	23783394[PMID]
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	CEBPA	
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	RUNX1T1	19357394[PMID]
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation	KIT	23783394[PMID]_24226631[PMID]
101351	Familial isolated congenital asplenia	NKX2-5	22560297[PMID]
101351	Familial isolated congenital asplenia	RPSA	23579497[PMID]
101150	Autosomal recessive dopa-responsive dystonia	TH	
101150	Autosomal recessive dopa-responsive dystonia	TSPOAP1	33539324[PMID]
101111	Spinocerebellar ataxia type 25	SCA25	
101112	Spinocerebellar ataxia type 26	EEF2	23001565[PMID]_20301317[PMID]
101109	Spinocerebellar ataxia type 28	AFG3L2	
101110	Spinocerebellar ataxia type 20	SCA20	
101108	Spinocerebellar ataxia type 23	PDYN	
101085	Charcot-Marie-Tooth disease type 1F	NEFL	20301384[PMID]
