schembl	id	publication_date	ipc_code	assignee	organization_name	acquired_by	person
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
SCHEMBL131281	EP-1636192-B9	2015-07-01	C07D 231/18	NISSAN CHEMICAL IND LTD	Nissan Chemical Industries		
SCHEMBL131281	US-20140378459-A1	2014-12-25	C07C 279/18	FUJIYASU JIRO			True
SCHEMBL131281	EP-2474530-B1	2014-09-03	C07D 209/18	KISSEI PHARMACEUTICAL	Kissei		
SCHEMBL131281	US-11026923-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-11026924-B2	2021-06-08	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385381-A1	2020-12-10	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20200385372-A1	2020-12-10	C07D 413/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728249-A1	2020-10-28	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3728274-A1	2020-10-28	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10806718-B2	2020-10-20	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10766893-B2	2020-09-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3689874-A1	2020-08-05	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-10618913-B2	2020-04-14	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190330213-A1	2019-10-31	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20190194189-A1	2019-06-27	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20190185489-A1	2019-06-20	C07D 498/22	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3478681-A1	2019-05-08	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-3440080-A1	2019-02-13	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-10034861-B2	2018-07-31	C07D 401/14	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	EP-2964634-B1	2018-05-30	C07D 403/12	HOFFMANN LA ROCHE	Roche		
SCHEMBL131281	WO-2018007249-A1	2018-01-11	C07D 471/04	H LUNDBECK AS	Lundbeck		
SCHEMBL131281	US-20170349598-A1	2017-12-07	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	US-20170291917-A1	2017-10-12	C07F 9/58	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	WO-2017176960-A1	2017-10-12	C07D 487/04	LYSOSOMAL THERAPEUTICS INC	Lysosomal Therapeutics, Inc.		
SCHEMBL131281	WO-2017174995-A1	2017-10-12	C07D 403/12	RESPIVERT LTD		Johnson and Johnson	
SCHEMBL131281	EP-2751115-B1	2017-09-20	C07D 498/04	LILLY CO ELI	Lilly		
SCHEMBL131281	US-20170253607-A1	2017-09-07	C07D 493/04	SHIONOGI & CO	Shionogi		
